Acidity,Aftertaste,Aroma,Balance,Body,Category One Defects,Category Two Defects,Clean Cup,Color,Country of Origin,Flavor,Grading Date,Harvest Year,Moisture Percentage,Processing Method,Quakers,Region,Sweetness,Uniformity,Variety,altitud_limpia,dataset_source,quality_label
7.58,7.33,7.42,7.33,7.33,0,1,10.0,Green,Mexico,7.5,"September 4th, 2012",2012,0.11,Washed / Wet,0.0,oaxaca,10.0,10.0,Typica,1100.0,2018_volpatto,No Specialty
7.67,7.33,7.33,7.25,7.42,10,14,10.0,Green,Mexico,7.42,"August 30th, 2012",2012,0.12,Washed / Wet,0.0,la concordia,10.0,10.0,Caturra,1550.0,2018_volpatto,No Specialty
7.33,7.25,7.5,7.25,7.67,0,1,10.0,,Mexico,7.42,"June 6th, 2012",2012,0.12,Washed / Wet,0.0,la concordia,10.0,10.0,Typica,1650.0,2018_volpatto,No Specialty
7.33,7.33,7.33,7.67,7.5,0,1,10.0,Green,Colombia,7.42,"December 22nd, 2011",2011,0.0,Washed / Wet,0.0,huila,10.0,10.0,Caturra,1750.0,2018_volpatto,No Specialty
7.08,6.92,7.42,8.0,7.25,0,0,10.0,,Colombia,7.58,"October 4th, 2011",Mayo a Julio,0.08,,0.0,huila,10.0,10.0,,1775.0,2018_volpatto,No Specialty
7.5,7.25,7.42,7.25,7.5,0,5,10.0,Green,Brazil,7.5,"October 20th, 2017",2017 / 2018,0.11,Natural / Dry,0.0,south of minas,10.0,10.0,Bourbon,890.0,2018_volpatto,No Specialty
7.42,7.08,7.42,7.42,7.33,0,1,10.0,Green,Guatemala,7.42,"August 22nd, 2017",2017,0.1,Washed / Wet,0.0,san marcos,10.0,10.0,Bourbon,1700.0,2018_volpatto,No Specialty
7.67,7.17,7.42,7.42,7.33,0,3,10.0,Green,Guatemala,7.33,"June 5th, 2017",2017,0.12,Washed / Wet,1.0,santa rosa,10.0,10.0,Bourbon,1219.2,2018_volpatto,No Specialty
7.33,7.33,7.58,7.25,7.42,0,2,10.0,Blue-Green,Honduras,7.5,"May 2nd, 2016",2016,0.11,Washed / Wet,0.0,marcala,10.0,10.0,Catuai,1450.0,2018_volpatto,No Specialty
7.42,7.33,7.17,7.33,7.5,0,1,10.0,Green,"Tanzania, United Republic Of",7.33,"April 27th, 2016",2016,0.0,,0.0,mbinga,10.0,10.0,,1800.0,2018_volpatto,No Specialty
7.25,7.25,7.58,7.25,7.5,0,1,10.0,Green,Nicaragua,7.5,"March 11th, 2016",,0.1,,0.0,jinotega,10.0,10.0,,,2018_volpatto,No Specialty
7.67,7.75,7.75,7.83,5.25,0,1,10.0,,Colombia,7.75,"January 21st, 2016",2016,0.0,,1.0,la plata,10.0,10.0,,,2018_volpatto,No Specialty
7.42,6.92,7.25,7.58,7.5,0,0,10.0,Green,Brazil,7.75,"October 8th, 2015",2015/2016,0.0,Natural / Dry,0.0,south of minas,10.0,10.0,Yellow Bourbon,,2018_volpatto,No Specialty
7.42,7.25,7.42,7.42,7.5,0,0,10.0,Green,"Tanzania, United Republic Of",7.33,"January 2nd, 2015",2014,0.12,Washed / Wet,0.0,mbinga,10.0,10.0,Other,1500.0,2018_volpatto,No Specialty
7.25,7.5,7.33,7.33,7.42,0,7,10.0,Green,"Tanzania, United Republic Of",7.33,"December 15th, 2014",2013,0.12,Washed / Wet,0.0,"ilomba vilage, mbozi",10.0,10.0,Other,1700.0,2018_volpatto,No Specialty
7.5,7.25,7.25,7.42,7.5,0,2,10.0,Green,Brazil,7.42,"October 16th, 2014",2014/2015,0.1,Washed / Wet,0.0,south of minas,10.0,10.0,Bourbon,1260.0,2018_volpatto,No Specialty
7.42,7.33,7.17,7.42,7.33,0,0,10.0,Bluish-Green,Indonesia,7.42,"May 23rd, 2014",2013,0.11,Semi-Washed / Semi-Pulped,0.0,bener meriah,10.0,10.0,Sumatra,,2018_volpatto,No Specialty
7.5,7.5,7.5,7.17,7.17,0,5,10.0,Green,Honduras,7.33,"May 16th, 2014",2014,0.1,Natural / Dry,0.0,comayagua,10.0,10.0,Caturra,1400.0,2018_volpatto,No Specialty
7.17,7.17,7.5,7.08,7.5,0,3,10.0,Green,Costa Rica,7.17,"April 26th, 2014",2013,0.11,Washed / Wet,0.0,tarrazu,10.0,10.0,Caturra,1850.0,2018_volpatto,No Specialty
8.0,7.67,7.42,7.5,7.58,0,4,9.33,Green,Mexico,7.42,"April 2nd, 2014",2014,0.0,Washed / Wet,0.0,veracruz,10.0,9.33,,,2018_volpatto,No Specialty
7.25,7.5,7.5,7.25,7.42,0,0,10.0,Green,Taiwan,7.5,"December 26th, 2013",2013/2014,0.11,Semi-Washed / Semi-Pulped,0.0,changhua baguashan 彰化市八卦山,10.0,10.0,Typica,150.0,2018_volpatto,No Specialty
7.42,7.33,7.58,7.33,7.33,0,0,10.0,Green,Taiwan,7.42,"December 26th, 2013",2013/2014,0.11,Washed / Wet,0.0,nantou,10.0,10.0,Typica,750.0,2018_volpatto,No Specialty
7.58,7.08,7.5,7.33,7.33,0,6,10.0,Green,Mexico,7.42,"March 29th, 2013",2013,0.12,Washed / Wet,0.0,"la concordia, chiapas",10.0,10.0,Typica,1400.0,2018_volpatto,No Specialty
7.33,7.33,7.5,7.33,7.33,0,4,10.0,Green,Guatemala,7.67,"October 5th, 2012",2012,0.11,Washed / Wet,0.0,jalapa,10.0,10.0,Bourbon,1752.6,2018_volpatto,No Specialty
7.67,7.58,7.25,7.58,7.67,1,13,10.0,Green,Mexico,7.67,"September 11th, 2012",2012,0.13,Washed / Wet,0.0,tuxtla gutierrez,10.0,8.67,Typica,1650.0,2018_volpatto,No Specialty
7.75,7.17,7.67,7.25,7.5,0,4,10.0,Green,Mexico,7.25,"August 30th, 2012",2012,0.11,Washed / Wet,0.0,yajalon,10.0,10.0,Bourbon,1400.0,2018_volpatto,No Specialty
7.42,7.33,7.5,7.42,7.42,0,2,10.0,Green,Mexico,7.42,"July 27th, 2012",2012,0.11,Washed / Wet,0.0,veracruz,10.0,10.0,Bourbon,1200.0,2018_volpatto,No Specialty
7.58,7.25,7.58,7.17,7.25,0,2,10.0,Green,Mexico,7.42,"April 2nd, 2012",2012,0.11,Washed / Wet,0.0,"la concordia, chiapas",10.0,10.0,Bourbon,1400.0,2018_volpatto,No Specialty
7.17,7.25,7.75,7.33,7.58,0,4,10.0,Green,Mexico,7.58,"February 29th, 2012",2012,0.11,Semi-Washed / Semi-Pulped,0.0,"sacún palma, municipio de chilón, chiapas",10.0,9.33,Caturra,940.0,2018_volpatto,No Specialty
7.33,7.33,7.42,7.83,7.17,1,1,10.0,Green,United States (Hawaii),7.33,"February 8th, 2012",2012,0.1,Washed / Wet,0.0,kona,10.0,10.0,Hawaiian Kona,,2018_volpatto,No Specialty
7.42,7.08,7.5,7.33,7.5,0,3,10.0,Blue-Green,Honduras,7.42,"January 19th, 2018",2018,0.11,Washed / Wet,1.0,western region,10.0,10.0,Catimor,1200.0,2018_volpatto,No Specialty
7.5,7.08,7.42,7.33,7.42,0,0,10.0,Green,Guatemala,7.42,"June 1st, 2017",2017,0.12,Washed / Wet,0.0,huehuetenango,10.0,10.0,Bourbon,,2018_volpatto,No Specialty
7.67,7.25,7.42,7.25,7.33,0,0,10.0,Blue-Green,Taiwan,7.42,"July 15th, 2016",2016,0.1,Washed / Wet,0.0,natou county,10.0,10.0,Typica,800.0,2018_volpatto,No Specialty
7.17,7.5,7.58,7.58,7.08,0,1,10.0,Green,Costa Rica,7.42,"February 3rd, 2015",2015,0.12,Washed / Wet,0.0,turrialba,10.0,10.0,Caturra,,2018_volpatto,No Specialty
7.42,7.33,7.42,7.33,7.42,0,5,10.0,Green,"Tanzania, United Republic Of",7.42,"December 18th, 2014",2014,0.12,Washed / Wet,0.0,"oldeani , mongola",10.0,10.0,Other,1800.0,2018_volpatto,No Specialty
7.58,7.17,7.42,7.33,7.33,0,0,10.0,Green,Malawi,7.42,"October 31st, 2014",2014,0.13,Washed / Wet,0.0,mzuzu,10.0,10.0,Gesha,1100.0,2018_volpatto,No Specialty
7.08,7.08,7.33,8.25,8.33,0,0,10.0,,Taiwan,7.17,"August 25th, 2014",2014,0.0,Semi-Washed / Semi-Pulped,0.0,natou county,9.33,10.0,Typica,850.0,2018_volpatto,No Specialty
7.33,7.33,7.42,7.25,7.5,0,3,10.0,Blue-Green,Brazil,7.42,"November 6th, 2013",2013/2014,0.12,Washed / Wet,0.0,south of minas,10.0,10.0,Yellow Bourbon,1260.0,2018_volpatto,No Specialty
7.58,7.17,7.42,7.5,7.42,0,1,10.0,Green,Guatemala,7.33,"July 16th, 2013",2013,0.12,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,1310.64,2018_volpatto,No Specialty
7.5,7.42,7.67,7.42,6.75,0,9,10.0,Green,Mexico,7.5,"March 29th, 2013",2013,0.12,Washed / Wet,0.0,"la concordia, chiapas",10.0,10.0,Typica,1400.0,2018_volpatto,No Specialty
7.5,7.25,7.33,7.17,7.5,0,0,10.0,,Mexico,7.5,"June 6th, 2012",2012,0.11,Natural / Dry,0.0,la concordia,10.0,10.0,Marigojipe,1600.0,2018_volpatto,No Specialty
7.58,7.42,7.67,7.42,7.58,0,2,10.0,,Mexico,7.58,"June 6th, 2012",2012,0.11,Natural / Dry,0.0,la concordia,8.67,10.0,Typica,1650.0,2018_volpatto,No Specialty
7.58,7.58,7.08,7.5,7.17,0,0,10.0,,Thailand,7.33,"November 16th, 2011",2011,0.01,,0.0,"doi chaang village, chiang rai, thialand",10.0,10.0,,1499.9208,2018_volpatto,No Specialty
7.5,7.17,7.33,7.33,7.58,0,0,10.0,,Thailand,7.33,"August 16th, 2011",2011,0.2,,0.0,,10.0,10.0,,,2018_volpatto,No Specialty
7.33,7.33,7.25,7.75,7.5,0,1,10.0,,Costa Rica,7.17,"June 14th, 2011",,0.0,,0.0,tarrazu,10.0,10.0,,1600.2,2018_volpatto,No Specialty
7.42,7.17,7.67,7.42,7.33,0,0,10.0,Green,Guatemala,7.58,"August 23rd, 2017",2017,0.1,Washed / Wet,0.0,santa rosa,10.0,9.33,Bourbon,1219.2,2018_volpatto,No Specialty
7.33,7.33,7.5,7.33,7.25,0,3,10.0,Green,Nicaragua,7.42,"June 20th, 2017",2017,0.11,Other,0.0,jalapa,10.0,10.0,Caturra,1100.0,2018_volpatto,No Specialty
7.42,7.33,7.5,7.25,7.17,0,5,10.0,Green,Honduras,7.5,"June 3rd, 2017",2017,0.1,Washed / Wet,0.0,comayagua,10.0,10.0,Caturra,1400.0,2018_volpatto,No Specialty
7.25,7.25,7.5,7.25,7.5,0,0,10.0,Green,Guatemala,7.42,"June 1st, 2017",2017,0.12,,0.0,santa rosa,10.0,10.0,Bourbon,,2018_volpatto,No Specialty
7.08,7.33,7.5,7.25,7.58,0,2,10.0,Green,Taiwan,7.42,"September 17th, 2015",2015,0.12,Natural / Dry,0.0,古坑鄉荷包村尖山坑60號,10.0,10.0,Typica,180.0,2018_volpatto,No Specialty
7.5,7.25,7.25,7.33,7.33,0,4,10.0,Green,Myanmar,7.42,"July 17th, 2015",2015,0.0,Washed / Wet,0.0,ywar ngan township,10.0,10.0,Catuai,1219.2,2018_volpatto,No Specialty
7.08,7.08,7.83,7.5,7.33,1,2,10.0,Green,Costa Rica,7.33,"January 7th, 2015",2014,0.12,Washed / Wet,0.0,occidental,10.0,10.0,Caturra,1200.0,2018_volpatto,No Specialty
7.5,6.92,7.67,7.17,7.5,0,0,10.0,Green,Malawi,7.42,"November 4th, 2014",2014,0.12,Washed / Wet,0.0,mzuzu,10.0,10.0,Gesha,1599.0,2018_volpatto,No Specialty
7.58,7.17,7.5,7.42,7.25,0,0,10.0,Green,Guatemala,7.42,"September 23rd, 2014",2014,0.12,Washed / Wet,0.0,oriente,10.0,10.0,Other,1219.2,2018_volpatto,No Specialty
7.33,7.67,7.42,7.5,7.42,0,0,10.0,Blue-Green,Taiwan,7.33,"August 18th, 2014",2014,0.11,Washed / Wet,0.0,natou county,9.33,10.0,Typica,900.0,2018_volpatto,No Specialty
7.67,7.5,7.58,7.83,7.67,1,1,9.33,Green,Brazil,7.5,"July 29th, 2014",2014,0.0,Semi-Washed / Semi-Pulped,0.0,sul de minas,9.33,9.33,Yellow Bourbon,1200.0,2018_volpatto,No Specialty
7.42,7.25,7.42,7.33,7.42,0,0,10.0,Bluish-Green,Haiti,7.33,"May 5th, 2014",2013,0.11,Washed / Wet,0.0,"dondon, haiti",10.0,10.0,Blue Mountain,825.0,2018_volpatto,No Specialty
7.25,7.25,7.5,7.33,7.33,0,0,10.0,Green,Taiwan,7.42,"December 26th, 2013",2013/2014,0.11,Other,0.0,taichung xinshe 台中市新社區,10.0,10.0,Typica,600.0,2018_volpatto,No Specialty
7.42,7.17,7.33,7.5,7.5,0,2,10.0,Green,Mexico,7.33,"March 11th, 2013",2013,0.13,Washed / Wet,0.0,"la concordia, chiapas",10.0,10.0,Typica,1150.0,2018_volpatto,No Specialty
7.42,7.25,7.58,7.33,7.33,0,5,10.0,Green,Mexico,7.42,"August 30th, 2012",2012,0.12,Washed / Wet,0.0,amatenango de la frontera,10.0,10.0,Typica,1600.0,2018_volpatto,No Specialty
7.42,7.17,7.42,8.0,7.17,0,10,10.0,Green,Mexico,7.25,"August 29th, 2012",2012,0.12,Washed / Wet,0.0,temaxcalapa,10.0,10.0,Catuai,1100.0,2018_volpatto,No Specialty
7.33,7.33,7.33,7.42,7.33,0,6,10.0,Green,Mexico,7.5,"August 1st, 2012",2012,0.11,Semi-Washed / Semi-Pulped,0.0,manzanillo,10.0,10.0,Typica,1000.0,2018_volpatto,No Specialty
7.17,7.33,7.42,7.42,7.25,0,5,10.0,Green,Mexico,7.42,"July 26th, 2012",2012,0.13,Washed / Wet,0.0,tapachula,10.0,10.0,Bourbon,1250.0,2018_volpatto,No Specialty
7.5,7.25,7.5,7.58,7.42,0,3,10.0,Green,Mexico,7.5,"July 26th, 2012",2012,0.11,Natural / Dry,0.0,atoyac de alvarez,10.0,9.33,Typica,1100.0,2018_volpatto,No Specialty
7.33,7.17,7.75,7.33,7.58,0,0,10.0,Green,Indonesia,7.17,"May 24th, 2012",2012,0.12,Washed / Wet,0.0,ijen,10.0,10.0,Other,1400.0,2018_volpatto,No Specialty
7.42,7.17,7.5,7.33,7.5,0,2,10.0,Blue-Green,Brazil,7.42,"April 12th, 2012",2012,0.12,Semi-Washed / Semi-Pulped,0.0,sul de minas,10.0,10.0,Bourbon,125.0,2018_volpatto,No Specialty
7.42,7.33,7.33,7.33,7.17,0,1,10.0,Green,Guatemala,7.5,"January 25th, 2012",2012,0.11,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,,2018_volpatto,No Specialty
7.42,7.17,7.42,7.33,7.42,1,0,10.0,,Colombia,7.42,"September 7th, 2011",Abril - Julio,0.06,,0.0,cauca,10.0,10.0,,1450.0,2018_volpatto,No Specialty
7.5,7.33,7.33,7.83,7.5,0,17,10.0,,United States (Hawaii),7.33,"June 29th, 2010",,0.0,,0.0,kona,10.0,9.33,,,2018_volpatto,No Specialty
7.33,7.08,7.58,7.33,7.5,1,17,10.0,Green,Mexico,7.33,"May 12th, 2017",2017,0.12,Washed / Wet,5.0,veracruz,10.0,10.0,Mundo Novo,1100.0,2018_volpatto,No Specialty
7.58,7.08,7.42,7.25,7.33,0,0,10.0,Green,Guatemala,7.33,"March 17th, 2016",2016,0.1,Washed / Wet,0.0,san marcos,10.0,10.0,Catuai,1371.6,2018_volpatto,No Specialty
7.33,7.5,7.33,7.42,6.83,0,2,10.0,Green,Brazil,7.5,"December 3rd, 2015",2015/2016,0.11,Natural / Dry,0.0,cerrado,10.0,10.0,Catuai,1100.0,2018_volpatto,No Specialty
7.25,7.17,7.5,7.42,7.5,0,1,10.0,Green,Honduras,7.33,"May 12th, 2015",2015,0.12,Washed / Wet,0.0,marcala,10.0,10.0,Catuai,1400.0,2018_volpatto,No Specialty
7.17,7.42,7.83,7.08,7.08,0,0,10.0,Green,Taiwan,7.75,"November 23rd, 2014",2014,0.12,Washed / Wet,0.0,苗栗三灣,10.0,10.0,Typica,110.0,2018_volpatto,No Specialty
7.42,7.33,7.58,7.42,7.08,0,0,10.0,Bluish-Green,Malawi,7.17,"November 4th, 2014",2014,0.12,Washed / Wet,0.0,mzuzu,10.0,10.0,Gesha,1422.0,2018_volpatto,No Specialty
7.17,7.42,7.25,7.33,7.33,0,0,10.0,Green,Brazil,7.5,"October 17th, 2014",2014/2015,0.0,Natural / Dry,0.0,south of minas,10.0,10.0,Bourbon,1100.0,2018_volpatto,No Specialty
7.42,7.17,7.42,7.42,7.42,0,6,10.0,Green,Guatemala,7.5,"May 26th, 2014",2014,0.1,Washed / Wet,0.0,"san lucas toliman, solola",10.0,10.0,Bourbon,1550.0,2018_volpatto,No Specialty
7.17,7.25,7.67,7.42,7.25,1,1,10.0,Green,Mexico,7.33,"May 1st, 2014",2014,0.0,Washed / Wet,0.0,siltepec el triunfo,10.0,10.0,Typica,1550.0,2018_volpatto,No Specialty
7.33,7.17,7.42,7.42,7.42,1,5,10.0,Bluish-Green,Peru,7.42,"February 27th, 2014",2013,0.1,Washed / Wet,0.0,puno,10.0,10.0,,,2018_volpatto,No Specialty
7.42,7.25,7.42,7.5,7.42,0,4,10.0,Green,Guatemala,7.33,"October 7th, 2013",2013,0.12,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,1310.64,2018_volpatto,No Specialty
7.17,7.25,7.42,7.42,7.25,1,8,10.0,,Mexico,7.33,"September 27th, 2012",2012,0.13,Washed / Wet,0.0,"huazalingo, hidalgo",10.0,10.0,Caturra,763.0,2018_volpatto,No Specialty
7.25,7.25,7.42,7.33,7.5,0,1,10.0,,Mexico,7.42,"June 6th, 2012",2012,0.13,Washed / Wet,0.0,"coatepec, coatepec",10.0,10.0,Typica,1100.0,2018_volpatto,No Specialty
7.17,7.25,7.5,7.75,7.17,0,0,10.0,Green,Colombia,7.42,"November 11th, 2011",2011,0.11,Natural / Dry,0.0,huila,10.0,10.0,Caturra,1750.0,2018_volpatto,No Specialty
7.0,7.42,7.75,7.25,7.33,0,2,10.0,,Colombia,7.33,"February 22nd, 2011",4T72010,0.16,,0.0,cauca,10.0,10.0,,1880.0,2018_volpatto,No Specialty
7.58,7.0,7.83,7.5,7.58,0,10,10.0,,United States (Hawaii),7.0,"May 24th, 2010",,0.01,,0.0,kona,10.0,10.0,Peaberry,,2018_volpatto,No Specialty
7.17,7.33,7.5,7.42,7.33,0,0,10.0,,Colombia,7.33,"November 8th, 2016",2016,0.0,Washed / Wet,0.0,huila,10.0,10.0,Caturra,,2018_volpatto,No Specialty
7.17,7.0,7.5,7.33,7.5,0,3,10.0,Bluish-Green,Honduras,7.5,"June 9th, 2016",2016 / 2017,0.11,Washed / Wet,2.0,comayagua,10.0,10.0,Caturra,1500.0,2018_volpatto,No Specialty
7.42,7.0,7.67,7.08,7.58,0,0,10.0,Green,Mexico,7.42,"February 25th, 2016",2016,0.12,,2.0,veracruz,10.0,10.0,,1130.0,2018_volpatto,No Specialty
7.33,7.33,7.25,7.42,7.33,0,14,10.0,Green,Brazil,7.33,"November 20th, 2015",2015/2016,0.11,Natural / Dry,0.0,cerrado,10.0,10.0,Catuai,1100.0,2018_volpatto,No Specialty
7.42,7.17,7.58,7.17,7.17,0,4,10.0,Green,Honduras,7.42,"May 22nd, 2015",2015,0.09,Washed / Wet,0.0,marcala,10.0,10.0,Catuai,1350.0,2018_volpatto,No Specialty
7.25,7.42,7.17,7.33,7.42,0,6,10.0,Green,Brazil,7.33,"December 16th, 2014",2014/2015,0.12,Other,0.0,mantiqueira de minas,10.0,10.0,Yellow Bourbon,1200.0,2018_volpatto,No Specialty
7.33,7.42,7.08,7.5,7.33,0,3,10.0,Green,Philippines,7.33,"November 13th, 2014",2014,0.14,Washed / Wet,0.0,"davao city, region 11",10.0,10.0,Other,1400.0,2018_volpatto,No Specialty
7.33,7.08,7.75,7.25,7.33,0,1,10.0,Green,Malawi,7.33,"November 4th, 2014",2014,0.13,Washed / Wet,0.0,mzuzu,10.0,10.0,Gesha,1200.0,2018_volpatto,No Specialty
7.33,7.17,7.33,7.33,7.5,0,3,10.0,Green,Honduras,7.33,"January 22nd, 2014",2014,0.12,Washed / Wet,0.0,san marcos,10.0,10.0,Catuai,1450.0,2018_volpatto,No Specialty
7.33,7.25,7.58,7.25,7.25,4,13,10.0,Green,Mexico,7.42,"August 30th, 2012",2012,0.13,Washed / Wet,0.0,tapachula,10.0,10.0,Typica,1800.0,2018_volpatto,No Specialty
7.42,7.17,7.33,7.33,7.58,0,4,10.0,,Mexico,7.25,"July 11th, 2012",2012,0.12,Washed / Wet,0.0,veracruz,10.0,10.0,Typica,1000.0,2018_volpatto,No Specialty
7.5,7.5,7.5,7.83,7.75,0,0,9.33,Green,Brazil,7.58,"November 15th, 2017
",,0.11,Natural / Dry,0.0,matas de minas        ,9.33,9.33,Catuai,1100.0,2018_volpatto,No Specialty
7.83,7.67,7.83,7.75,7.83,0,0,10.0,Green,Taiwan,7.75,"May 18th, 2016",2015,0.12,Natural / Dry,0.0,"dongshan dist., tainan city 台南市東山區",10.0,9.33,Typica,680.0,2018_volpatto,No Specialty
7.08,7.17,7.17,8.17,6.92,0,1,10.0,Green,Brazil,7.42,"October 8th, 2015",2015/2016,0.0,Natural / Dry,0.0,south of minas,10.0,10.0,Yellow Bourbon,,2018_volpatto,No Specialty
7.17,7.33,7.08,7.25,7.42,0,4,10.0,Green,Nicaragua,7.5,"July 6th, 2015",2015,0.1,Washed / Wet,0.0,jinotega,10.0,10.0,Catuai,1100.0,2018_volpatto,No Specialty
7.5,7.17,7.42,7.25,7.33,0,1,10.0,Green,Honduras,7.17,"May 12th, 2015",2015,0.12,Washed / Wet,0.0,marcala,10.0,10.0,Catuai,1400.0,2018_volpatto,No Specialty
7.25,7.17,7.33,7.33,7.42,0,2,10.0,Bluish-Green,Guatemala,7.42,"March 21st, 2015",2014,0.09,Washed / Wet,0.0,huehuetenango,10.0,10.0,Pacamara,1700.0,2018_volpatto,No Specialty
7.5,7.17,7.33,7.42,7.25,0,5,10.0,Green,"Tanzania, United Republic Of",7.17,"December 17th, 2014",2014,0.13,Washed / Wet,0.0,karatu ngorogoro,10.0,10.0,Other,1700.0,2018_volpatto,No Specialty
7.25,7.25,7.5,7.25,7.25,0,0,10.0,Green,Taiwan,7.5,"December 26th, 2013",2013/2014,0.11,Semi-Washed / Semi-Pulped,0.0,nantou,10.0,10.0,Typica,650.0,2018_volpatto,No Specialty
7.58,7.5,7.5,7.25,7.0,0,4,10.0,Green,Guatemala,7.33,"March 4th, 2013",2013,0.11,Washed / Wet,0.0,"sacatepequez, guatemala",10.0,10.0,Caturra,1524.0,2018_volpatto,No Specialty
7.33,7.33,7.42,7.42,7.5,0,1,10.0,Green,Mexico,7.42,"July 26th, 2012",2012,0.12,Washed / Wet,0.0,motozintla,10.0,9.33,Typica,1500.0,2018_volpatto,No Specialty
7.17,7.17,7.33,7.17,7.58,0,7,10.0,Green,Nicaragua,7.5,"March 8th, 2017",2016,0.09,Washed / Wet,0.0,"dipilto, nueva segovia",10.0,10.0,,1200.0,2018_volpatto,No Specialty
7.33,7.17,7.67,7.17,7.5,0,2,10.0,Green,"Tanzania, United Republic Of",7.17,"November 16th, 2015",2015/2016,0.12,Washed / Wet,0.0,"ruvuma, mbinga",10.0,10.0,Bourbon,1050.0,2018_volpatto,No Specialty
7.25,7.08,7.75,7.25,7.08,0,10,10.0,Green,Mexico,7.58,"June 25th, 2015",2015,0.12,Washed / Wet,0.0,"chiapas, jaltenango",10.0,10.0,Caturra,1200.0,2018_volpatto,No Specialty
7.17,7.33,7.5,7.17,7.08,0,0,10.0,Bluish-Green,Costa Rica,7.5,"May 22nd, 2015",2015,0.11,Washed / Wet,0.0,tres rios,10.0,10.0,Caturra,1300.0,2018_volpatto,No Specialty
7.42,7.0,7.42,7.33,7.33,0,1,10.0,Green,Honduras,7.33,"March 11th, 2015",2015,0.13,Natural / Dry,0.0,central region,10.0,10.0,Catuai,1450.0,2018_volpatto,No Specialty
7.17,7.42,6.83,7.42,7.5,0,0,10.0,Blue-Green,Thailand,7.42,"February 15th, 2015",2014,0.12,Washed / Wet,0.0,chiangrai,10.0,10.0,Caturra,1450.0,2018_volpatto,No Specialty
7.08,7.25,7.25,7.5,7.58,0,4,10.0,,Philippines,7.25,"January 8th, 2015",2014,0.0,Natural / Dry,0.0,corillera administrative,10.0,10.0,Typica,1200.0,2018_volpatto,No Specialty
7.33,7.17,7.58,7.25,7.33,0,2,10.0,Bluish-Green,"Tanzania, United Republic Of",7.17,"December 17th, 2014",2014,0.12,Washed / Wet,0.0,mbinga,10.0,10.0,Bourbon,1550.0,2018_volpatto,No Specialty
7.08,7.33,7.58,7.33,7.33,0,12,10.0,Green,Malawi,7.25,"November 4th, 2014",2014,0.12,Washed / Wet,0.0,southern- zomba,10.0,10.0,Caturra,995.0,2018_volpatto,No Specialty
7.25,7.33,7.33,7.58,7.33,0,3,10.0,Green,Costa Rica,7.08,"May 9th, 2014",2014,0.11,Washed / Wet,0.0,central valley,10.0,10.0,Catuai,1300.0,2018_volpatto,No Specialty
7.42,7.17,7.42,7.25,7.33,0,3,10.0,Green,Brazil,7.42,"February 4th, 2014",2013,0.11,Natural / Dry,0.0,monte carmelo,10.0,10.0,Catuai,,2018_volpatto,No Specialty
7.75,7.08,7.42,7.17,7.42,3,7,10.0,Green,Mexico,7.25,"August 30th, 2012",2012,0.13,Natural / Dry,0.0,tapachula,10.0,10.0,Typica,1800.0,2018_volpatto,No Specialty
7.25,7.33,7.42,7.42,7.25,0,4,10.0,Green,Guatemala,7.25,"August 20th, 2012",2012,0.12,Washed / Wet,0.0,oriente,10.0,10.0,Caturra,1450.0,2018_volpatto,No Specialty
7.42,7.25,7.42,7.17,7.5,0,1,10.0,Green,Brazil,7.33,"January 23rd, 2012",2012,0.12,Natural / Dry,0.0,south of minas,10.0,10.0,Mundo Novo,1000.0,2018_volpatto,No Specialty
7.67,7.67,7.25,7.67,7.42,3,0,9.33,,United States (Hawaii),7.75,"September 22nd, 2011",,0.04,,0.0,kona,10.0,8.67,,,2018_volpatto,No Specialty
7.33,7.17,7.42,7.17,7.42,0,1,10.0,,Ethiopia,7.33,"July 14th, 2017",2016,0.11,Natural / Dry,0.0,sidamo,10.0,10.0,,,2018_volpatto,No Specialty
7.25,7.5,7.58,7.58,7.75,5,8,10.0,Green,Brazil,7.42,"June 21st, 2017",2016,0.11,Natural / Dry,0.0,alta paulista (sao paulo),9.33,9.33,Mundo Novo,695.0,2018_volpatto,No Specialty
7.42,7.33,7.33,7.33,7.33,0,1,10.0,,Nicaragua,7.33,"March 28th, 2015",2015,0.11,Washed / Wet,0.0,jinotega,10.0,10.0,Other,1100.0,2018_volpatto,No Specialty
7.42,7.33,7.42,7.33,7.25,0,0,10.0,,United States,7.17,"March 4th, 2015",2014,0.0,Natural / Dry,0.0,central america,10.0,10.0,Pache Comun,1706.88,2018_volpatto,No Specialty
7.25,7.33,7.42,7.33,7.25,0,2,10.0,Green,"Tanzania, United Republic Of",7.33,"January 2nd, 2015",2014,0.13,Washed / Wet,0.0,"iwala village, mbeya rural",10.0,10.0,Other,1456.0,2018_volpatto,No Specialty
7.25,7.17,7.42,7.58,7.25,0,0,10.0,Green,Costa Rica,7.25,"December 18th, 2014",2014,0.13,Washed / Wet,0.0,naranjo,10.0,10.0,Caturra,1500.0,2018_volpatto,No Specialty
7.58,7.67,7.67,7.67,7.58,0,0,10.0,Green,United States (Puerto Rico),7.75,"May 28th, 2014",2013,0.0,Washed / Wet,0.0,yauco region,10.0,6.67,Other,853.44,2018_volpatto,No Specialty
