Country of Origin,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Moisture Percentage,Category One Defects,Quakers,Color,Category Two Defects,is_specialty
Mexico,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10.0,0.1,0,0.0,Bluish-Green,0,0
,6.75,6.75,6.42,6.83,7.58,7.5,10.0,10.0,10.0,0.1,0,0.0,,3,0
Guatemala,7.33,7.17,6.58,7.42,7.08,6.83,10.0,10.0,10.0,0.12,0,0.0,Green,3,0
Honduras,7.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,0.11,0,0.0,Green,12,0
Peru,7.67,7.17,7.08,7.25,8.0,7.5,8.67,9.33,9.33,0.0,0,0.0,,4,0
Mexico,6.75,7.08,6.67,7.25,7.17,7.08,10.0,10.0,10.0,0.12,0,0.0,,12,0
Mexico,7.5,7.17,6.92,7.5,7.25,7.0,8.67,10.0,10.0,0.14,3,0.0,Green,17,0
Mexico,7.17,6.83,6.83,7.25,7.17,6.92,10.0,10.0,10.0,0.14,7,0.0,Green,38,0
Mexico,7.33,7.0,6.75,7.08,7.17,7.25,9.33,10.0,10.0,0.12,0,0.0,Green,8,0
Mexico,7.5,7.0,6.92,7.08,6.92,6.75,10.0,10.0,10.0,0.16,0,0.0,,0,0
Nicaragua,7.17,7.0,6.92,7.0,7.0,7.0,10.0,10.0,10.0,0.1,0,2.0,Green,4,0
United States (Hawaii),7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,0.12,5,0.0,Green,8,0
Guatemala,7.33,7.08,6.33,7.25,7.0,7.0,10.0,10.0,10.0,0.12,1,0.0,Green,8,0
Mexico,7.25,6.83,6.83,7.0,7.17,7.0,10.0,10.0,10.0,0.14,0,0.0,Green,0,0
Mexico,7.25,7.33,7.17,7.25,7.08,7.0,8.67,10.0,10.0,0.14,0,0.0,,0,0
Mexico,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10.0,8.67,0.12,0,0.0,,0,0
China,7.0,6.92,6.83,7.17,7.17,7.17,10.0,10.0,9.33,0.0,0,0.0,Green,5,0
Mexico,6.92,6.92,6.67,7.25,7.17,6.92,10.0,10.0,10.0,0.13,0,0.0,,2,0
Nicaragua,7.08,7.0,6.75,6.83,7.08,6.92,10.0,10.0,10.0,0.1,1,5.0,Green,7,0
Nicaragua,6.83,7.08,6.92,6.75,7.25,7.08,10.0,10.0,10.0,0.11,1,0.0,Green,1,0
Guatemala,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10.0,0.12,0,0.0,Green,3,0
Taiwan,6.83,6.75,7.17,7.25,7.0,6.92,10.0,10.0,10.0,0.1,0,0.0,Green,0,0
Mexico,7.0,7.0,6.75,7.33,6.92,6.92,10.0,10.0,10.0,0.13,0,0.0,Green,1,0
Mexico,7.92,7.58,7.58,7.92,7.92,7.5,8.0,6.67,10.0,0.1,0,0.0,,1,0
United States (Hawaii),7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10.0,0.0,0,0.0,,0,0
Mexico,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10.0,0.0,0,0.0,Green,0,0
Mexico,7.08,6.83,6.83,7.0,7.0,6.92,10.0,10.0,10.0,0.12,0,0.0,,14,0
Mexico,7.25,7.17,7.0,6.83,7.58,7.08,8.67,10.0,10.0,0.13,1,0.0,Green,3,0
Brazil,6.83,7.0,6.92,7.08,6.92,6.83,10.0,10.0,10.0,0.12,3,0.0,Green,4,0
Mexico,7.58,7.17,7.0,7.17,7.33,7.0,8.0,10.0,10.0,0.14,0,0.0,,0,0
United States (Hawaii),7.5,7.75,7.58,7.83,7.92,7.92,7.33,8.0,8.67,0.1,0,0.0,Bluish-Green,0,0
Guatemala,7.17,6.5,6.67,7.0,7.17,7.17,10.0,10.0,10.0,0.1,0,0.0,Green,2,0
Guatemala,7.17,7.17,6.5,7.17,7.0,6.83,10.0,10.0,10.0,0.11,1,0.0,Green,4,0
Mexico,7.25,7.25,7.0,7.5,7.33,7.42,8.0,9.33,10.0,0.13,31,0.0,Green,47,0
Guatemala,7.17,6.08,6.17,7.25,7.33,7.33,10.0,10.0,10.0,0.11,0,0.0,Green,9,0
United States (Hawaii),7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,0.11,2,0.0,Green,8,0
United States (Hawaii),7.42,7.33,7.33,7.5,7.67,7.75,8.0,8.67,9.33,0.11,4,0.0,Green,31,0
Indonesia,6.92,6.83,6.92,6.92,6.92,6.83,10.0,10.0,10.0,0.13,0,0.0,,1,0
Mexico,7.08,6.83,6.67,7.25,7.25,6.92,10.0,9.33,10.0,0.11,0,0.0,Green,3,0
Taiwan,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10.0,10.0,0.0,3,0.0,Green,4,0
Honduras,6.83,7.0,6.67,7.0,7.0,6.83,10.0,10.0,10.0,0.11,2,0.0,Green,6,0
United States (Hawaii),7.58,7.33,7.5,7.42,7.5,7.33,8.0,8.67,9.33,0.12,2,0.0,Green,3,0
Guatemala,7.42,7.25,6.83,7.33,7.0,6.92,9.33,9.33,9.33,0.1,1,0.0,Green,2,0
China,7.33,7.17,6.92,7.08,7.33,7.0,9.33,9.33,9.33,0.1,0,0.0,Green,28,0
Guatemala,7.0,6.83,6.83,7.17,6.67,6.83,10.0,10.0,10.0,0.11,3,0.0,Green,9,0
Mexico,7.25,7.33,7.0,7.0,7.25,7.08,10.0,10.0,8.0,0.12,2,0.0,Green,7,0
Colombia,7.42,7.17,7.0,7.17,7.67,7.17,8.67,9.33,9.33,0.1,1,0.0,Green,3,0
Costa Rica,7.5,7.25,7.42,7.0,7.08,6.83,8.67,9.33,10.0,0.12,2,0.0,Green,4,0
Mexico,7.42,7.25,7.0,7.0,7.25,7.08,8.0,10.0,10.0,0.11,0,0.0,Green,3,0
Guatemala,7.17,6.17,6.17,7.08,7.33,6.83,10.0,10.0,10.0,0.11,0,0.0,Green,7,0
Nicaragua,7.42,7.0,7.0,7.17,7.08,7.0,9.33,8.67,10.0,0.1,0,0.0,Bluish-Green,0,0
Brazil,7.0,6.75,6.67,6.83,7.08,6.83,10.0,10.0,10.0,0.11,0,0.0,,2,0
Guatemala,7.0,6.83,6.67,7.17,6.83,6.83,10.0,10.0,10.0,0.11,0,0.0,Green,2,0
Taiwan,7.17,6.75,6.58,7.33,7.33,7.17,9.33,9.33,10.0,0.11,0,0.0,Bluish-Green,0,0
United States (Hawaii),7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6.0,0.12,1,0.0,Green,5,0
Mexico,7.17,6.75,6.58,6.75,6.83,6.75,10.0,10.0,10.0,0.13,0,0.0,Green,3,0
Guatemala,7.08,6.92,6.33,7.0,6.92,7.0,10.0,10.0,10.0,0.11,2,0.0,Green,15,0
Brazil,7.5,7.33,7.42,7.58,7.58,6.92,8.0,8.0,10.0,0.0,0,0.0,Green,3,0
Guatemala,7.33,7.0,6.83,7.17,7.17,7.17,9.33,9.33,9.33,0.1,1,0.0,Green,2,0
Mexico,7.33,7.0,6.67,7.0,6.92,6.92,9.33,9.33,10.0,0.15,4,0.0,,5,0
Haiti,6.83,6.83,6.83,6.75,6.92,6.92,9.33,10.0,10.0,0.1,0,0.0,,1,0
United States (Hawaii),7.08,6.92,6.83,6.67,7.58,7.42,8.67,9.33,10.0,0.12,1,0.0,Green,5,0
Mexico,7.08,7.0,7.0,7.25,7.33,7.25,8.67,8.67,10.0,0.12,1,0.0,Green,11,0
Peru,7.42,7.75,7.42,7.67,7.92,7.83,8.67,5.33,9.33,0.0,7,0.0,Green,9,0
India,7.67,7.33,7.17,6.67,7.17,7.42,9.33,10.0,6.67,0.0,0,7.0,Green,0,0
Mexico,6.67,6.33,6.42,6.83,7.0,6.92,10.0,10.0,10.0,0.0,0,0.0,,0,0
Guatemala,6.42,6.5,6.5,7.33,6.33,6.92,10.0,10.0,10.0,0.12,0,0.0,,4,0
Mexico,7.17,6.58,6.58,7.0,7.25,6.58,9.33,9.33,10.0,0.13,0,0.0,Green,14,0
Guatemala,7.5,7.0,6.83,7.5,7.17,7.33,8.67,8.67,8.67,0.11,0,0.0,Green,8,0
Guatemala,6.17,6.5,6.5,7.17,7.0,6.83,10.0,10.0,10.0,0.11,0,0.0,,5,0
United States (Hawaii),7.25,7.08,6.83,7.17,7.33,6.83,8.67,8.67,9.33,0.0,0,0.0,Green,0,0
United States (Hawaii),7.5,7.33,7.33,7.58,7.67,7.25,8.0,8.0,8.0,0.0,0,0.0,Bluish-Green,3,0
Mexico,7.42,7.0,6.83,7.08,6.92,6.83,7.33,10.0,10.0,0.16,2,0.0,,4,0
Indonesia,7.33,7.0,6.5,6.08,7.58,6.33,9.33,10.0,9.33,0.12,4,0.0,,26,0
Mexico,7.08,6.83,6.83,7.17,7.17,7.08,10.0,7.33,10.0,0.12,0,0.0,Green,12,0
Honduras,6.83,6.83,6.67,6.83,7.0,6.83,9.33,8.67,10.0,0.11,0,0.0,Green,7,0
Philippines,6.83,6.5,6.5,6.92,6.75,7.0,9.33,10.0,9.33,0.12,0,0.0,Green,2,0
Brazil,7.17,7.0,6.83,7.5,7.17,7.0,8.0,8.0,10.0,0.11,0,1.0,Green,6,0
Guatemala,7.92,7.58,7.17,7.58,7.33,7.17,8.0,8.0,8.0,0.11,0,0.0,Green,15,0
Guatemala,6.67,6.5,6.33,7.0,7.17,6.75,8.67,10.0,10.0,0.12,0,0.0,,10,0
Mexico,7.5,7.25,6.92,7.0,7.17,6.83,8.0,8.0,10.0,0.11,4,0.0,Green,20,0
Mexico,7.17,6.92,6.67,6.83,7.25,7.75,10.0,6.0,10.0,0.11,0,0.0,Green,20,0
Mexico,7.25,6.83,6.67,7.08,7.17,6.83,10.0,6.67,10.0,0.12,0,0.0,,8,0
Mexico,7.17,7.17,6.83,7.17,7.42,6.67,8.67,7.33,10.0,0.13,23,0.0,Bluish-Green,29,0
Mexico,7.0,6.92,6.75,6.92,7.17,6.83,10.0,6.67,10.0,0.14,15,0.0,Green,7,0
Mexico,7.08,6.75,6.58,7.0,7.0,6.75,8.67,8.67,10.0,0.17,0,0.0,,6,0
Mexico,7.33,6.75,6.67,7.25,7.5,7.0,10.0,5.33,10.0,0.12,0,0.0,Green,30,0
Guatemala,6.75,6.5,6.17,7.0,7.25,6.75,8.0,10.0,10.0,0.11,0,0.0,,8,0
Guatemala,6.75,6.67,6.17,7.17,7.0,6.58,8.0,10.0,10.0,0.11,0,0.0,,10,0
Mexico,7.08,7.0,6.83,7.5,7.33,6.83,8.0,7.33,10.0,0.12,0,0.0,Green,7,0
United States (Hawaii),7.5,7.25,7.0,7.25,7.42,7.33,8.0,8.67,6.67,0.0,1,0.0,Blue-Green,2,0
Guatemala,6.5,6.33,6.5,7.5,7.33,6.83,8.67,10.0,8.67,0.11,1,0.0,Green,1,0
Mexico,7.0,6.58,6.67,6.83,7.08,6.83,10.0,6.67,10.0,0.14,3,0.0,Green,11,0
Mexico,6.92,6.42,6.17,7.33,7.25,6.75,10.0,6.67,10.0,0.13,0,0.0,,27,0
Mexico,7.67,7.0,7.17,7.58,7.33,7.33,10.0,2.67,10.0,0.12,0,0.0,Green,19,0
United States (Hawaii),7.17,7.17,7.17,7.58,7.67,6.92,9.33,6.67,6.67,0.0,9,0.0,,17,0
Brazil,7.25,6.58,6.58,7.0,7.0,6.42,8.0,8.0,10.0,0.11,0,1.0,Green,0,0
Honduras,7.0,7.17,6.83,7.17,7.0,7.17,8.0,8.0,8.0,0.11,1,0.0,Green,16,0
Mexico,7.08,7.08,6.92,7.08,6.92,6.92,8.0,8.0,8.0,0.0,1,0.0,,1,0
Colombia,8.0,7.33,7.75,7.33,7.42,7.67,6.67,6.67,6.67,0.0,0,0.0,Bluish-Green,15,0
United States (Hawaii),6.92,6.92,6.92,7.5,7.58,7.17,6.67,6.67,9.33,0.11,5,0.0,Green,9,0
Haiti,6.92,6.75,7.08,7.17,7.33,6.67,10.0,5.33,8.67,0.08,1,0.0,,0,0
Costa Rica,6.33,6.5,6.33,6.83,6.33,6.5,10.0,6.67,10.0,0.11,0,0.0,Green,7,0
Mexico,6.92,6.92,6.92,6.92,7.17,7.0,10.0,2.67,10.0,0.12,4,0.0,Green,24,0
Mexico,6.5,6.67,6.42,7.17,7.33,6.5,8.0,6.0,10.0,0.11,0,0.0,Green,0,0
Mexico,6.92,7.0,6.83,6.92,7.42,6.92,6.0,6.0,10.0,0.12,0,0.0,Green,1,0
Brazil,7.0,7.0,6.83,7.0,7.33,6.83,6.0,6.0,10.0,0.11,0,1.0,Green,55,0
Honduras,6.67,6.5,6.17,6.67,6.83,6.17,8.0,8.0,8.0,0.1,0,0.0,Green,4,0
Honduras,7.0,6.17,6.17,6.67,6.5,6.17,8.0,8.0,8.0,0.1,0,0.0,Green,3,0
Honduras,7.0,6.33,6.17,6.5,6.67,6.17,8.0,8.0,8.0,0.1,0,0.0,Green,4,0
Mexico,7.08,6.83,6.25,7.42,7.25,6.75,10.0,0.0,10.0,0.11,0,0.0,,20,0
Haiti,6.75,6.58,6.42,6.67,7.08,6.67,9.33,6.0,6.0,0.14,8,0.0,Blue-Green,16,0
Nicaragua,7.25,6.58,6.33,6.25,6.42,6.08,6.0,6.0,6.0,0.13,1,0.0,Green,5,0
Guatemala,7.5,6.67,6.67,7.67,7.33,6.67,8.0,1.33,1.33,0.1,0,0.0,Green,4,0
Honduras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0,0.0,Green,2,0
